gene	srci	threshold_stability	n_enhancers	n_core_strict	n_regional_strict	n_regional_domains_strict	regional_evidence_strict	domain_diversity_strict	n_q01_enhancers	min_enhancer_q	rna_mean	rna_detected_fraction	srci_rank	confirmed_mixed	threshold_stable_mixed	above_elbow
STK25	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.119031146	0.21508598228243878	12366	False	False	False
STK26	0.0	0	8	0	0	0	0.0	0.0	0	1.0	0.0024527428	0.006513809275664409	12367	False	False	False
STK3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007540468	0.01420010422094841	12368	False	False	False
STK31	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0009963325	0.0018238665971860343	12369	False	False	False
STK32A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.014740519	0.02905158936946326	12370	False	False	False
STK32B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012724541	0.02488275143303804	12371	False	False	False
STK32C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026575288	0.05562793121417405	12372	False	False	False
STK33	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011472627	0.02488275143303804	12373	False	False	False
STK35	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013965538	0.031005732152162586	12374	False	False	False
STK36	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006900544	0.01706618030224075	12375	False	False	False
STK38L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009228822	0.022407503908285567	12376	False	False	False
STK4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005889468	0.013027618551328817	12377	False	False	False
STK40	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016461795	0.03673788431474726	12378	False	False	False
STKLD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0025712694	0.006513809275664409	12379	False	False	False
STMN2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	2.2928658	0.9490620114643044	12380	False	False	False
STMN3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.5787602	0.6489056800416884	12381	False	False	False
STMN4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.2969355	0.44346013548723295	12382	False	False	False
STMND1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0004616598	0.0006513809275664409	12383	False	False	False
STMP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09333211	0.17939030745179782	12384	False	False	False
STN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004873181	0.010422094841063054	12385	False	False	False
STOM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0095903305	0.01993225638353309	12386	False	False	False
STOML1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04333709	0.09093277748827515	12387	False	False	False
STOML2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05197203	0.10487232933819697	12388	False	False	False
STOML3	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.000343534	0.0009119332985930171	12389	False	False	False
STON1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011968681	0.028791036998436687	12390	False	False	False
STON1-GTF2A1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004585581	0.010291818655549765	12391	False	False	False
STON2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011488498	0.022277227722772276	12392	False	False	False
STOX1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0057913843	0.013418447107868681	12393	False	False	False
STOX2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.050531603	0.10187597707139134	12394	False	False	False
STPG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009260478	0.020453361125586243	12395	False	False	False
STPG2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0024970367	0.005992704533611256	12396	False	False	False
STRA6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0019402539	0.004038561750911933	12397	False	False	False
STRA8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00013548724	0.0002605523710265763	12398	False	False	False
STRADA	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016044635	0.03595622720166754	12399	False	False	False
STRADB	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.025490738	0.05758207399687337	12400	False	False	False
STRAP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10529583	0.1995831162063575	12401	False	False	False
STRBP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.055656057	0.11073475768629494	12402	False	False	False
STRC	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.0009419554	0.001563314226159458	12403	False	False	False
STRIT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016244913	0.03478374153204794	12404	False	False	False
STRN3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021923063	0.044815007816571134	12405	False	False	False
STRN4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.044139024	0.08936946326211569	12406	False	False	False
STS	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011441528	0.024752475247524754	12407	False	False	False
STT3A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008113897	0.018108389786347056	12408	False	False	False
STUB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09770349	0.17652423137050546	12409	False	False	False
STX10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023071205	0.047941636268890045	12410	False	False	False
STX11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00043216042	0.0011724856696195935	12411	False	False	False
STX12	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09129658	0.16935904116727463	12412	False	False	False
STX16	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01956037	0.042209484106305366	12413	False	False	False
STX17	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008032172	0.01615424700364773	12414	False	False	False
STX18	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019130448	0.042209484106305366	12415	False	False	False
STX19	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.0001013733	0.0003908285565398645	12416	False	False	False
STX1A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.043422215	0.08845752996352267	12417	False	False	False
STX1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.054300252	0.11021365294424179	12418	False	False	False
STX2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013933244	0.031136008337675873	12419	False	False	False
STX4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.022627685	0.04507556018759771	12420	False	False	False
STX5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.027414905	0.060578426263679	12421	False	False	False
STX6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025315395	0.05054715997915581	12422	False	False	False
STX7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.060149442	0.12389265242313705	12423	False	False	False
STX8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.047429077	0.09562272016675352	12424	False	False	False
STXBP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.095728755	0.1848619072433559	12425	False	False	False
STXBP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0008396038	0.0019541427826993227	12426	False	False	False
STXBP3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007895212	0.018238665971860343	12427	False	False	False
STXBP4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007219072	0.016545075560187597	12428	False	False	False
STXBP5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.026622195	0.05601875977071391	12429	False	False	False
STXBP6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.022656012	0.048723293381969776	12430	False	False	False
STYX	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012145021	0.02553413236060448	12431	False	False	False
STYXL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011069166	0.0264460656591975	12432	False	False	False
SUCLA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.068385884	0.13144867118290776	12433	False	False	False
SUCLG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0635449	0.1298853569567483	12434	False	False	False
SUCLG2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0083642695	0.017196456487754037	12435	False	False	False
SUDS3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02300023	0.04429390307451798	12436	False	False	False
SUFU	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013550877	0.027488275143303802	12437	False	False	False
SUGCT	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00395818	0.009119332985930172	12438	False	False	False
SUGP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.024837216	0.05028660760812923	12439	False	False	False
SUGP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.13760671	0.2529963522668056	12440	False	False	False
SUGT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05286985	0.10760812923397603	12441	False	False	False
SULF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015340801	0.025143303804064616	12442	False	False	False
SULF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06845529	0.11685773840541949	12443	False	False	False
SULT1A1	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.015382872	0.03269932256383533	12444	False	False	False
SULT1A2	0.0	0	14	0	0	0	0.0	0.0	0	1.0	0.0016395531	0.004820218863991662	12445	False	False	False
SULT1B1	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.00027557826	0.0006513809275664409	12446	False	False	False
SULT1C2	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.0005706896	0.0013027618551328818	12447	False	False	False
SULT1C3	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12448	False	False	False
SULT1C4	0.0	0	10	0	0	0	0.0	0.0	0	1.0	0.0036624493	0.010812923397602918	12449	False	False	False
SULT1E1	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.0037939744	0.009119332985930172	12450	False	False	False
SULT2A1	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.00014240775	0.0003908285565398645	12451	False	False	False
SULT2B1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00054133707	0.001563314226159458	12452	False	False	False
SULT4A1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.065221004	0.12245961438249088	12453	False	False	False
SULT6B1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00012210464	0.0003908285565398645	12454	False	False	False
SUMF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01826129	0.04051589369463262	12455	False	False	False
SUMF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028599428	0.06344450234497134	12456	False	False	False
SUMO1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09931034	0.19580510682647212	12457	False	False	False
SUMO2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.38608307	0.5493746743095362	12458	False	False	False
SUMO3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.08529431	0.17209484106305367	12459	False	False	False
SUMO4	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12460	False	False	False
SUN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.08045297	0.15268368942157373	12461	False	False	False
SUN2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0378341	0.08285565398645128	12462	False	False	False
SUN3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00048948824	0.0010422094841063053	12463	False	False	False
SUN5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12464	False	False	False
SUOX	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011969291	0.027488275143303802	12465	False	False	False
SUPT16H	0.0	0	19	0	0	0	0.0	0.0	0	1.0	0.053228136	0.10630536737884315	12466	False	False	False
SUPT20H	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.022781191	0.04559666492965086	12467	False	False	False
SUPT3H	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018141478	0.03400208441896821	12468	False	False	False
SUPT4H1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04990985	0.10213652944241793	12469	False	False	False
SUPT5H	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.045639105	0.08754559666492966	12470	False	False	False
SUPT6H	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.021798605	0.04338196977592496	12471	False	False	False
SUPT7L	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.018985333	0.043512245961438246	12472	False	False	False
SUPV3L1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0071006753	0.016023970818134444	12473	False	False	False
SURF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.018264476	0.03778009379885357	12474	False	False	False
SURF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.048644092	0.0924960917144346	12475	False	False	False
SURF4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03634327	0.07777488275143304	12476	False	False	False
SURF6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.040843844	0.08194372068785825	12477	False	False	False
SUSD1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0051065558	0.011594580510682647	12478	False	False	False
SUSD2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0016113312	0.002996352266805628	12479	False	False	False
SUSD3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12480	False	False	False
SUSD4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013433059	0.02905158936946326	12481	False	False	False
SUSD6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004978605	0.010422094841063054	12482	False	False	False
SUV39H1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0043972405	0.00924960917144346	12483	False	False	False
SUV39H2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0047814343	0.009379885356956748	12484	False	False	False
SV2A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.16911732	0.28152683689421576	12485	False	False	False
SV2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.012597499	0.024752475247524754	12486	False	False	False
SV2C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.055224024	0.10291818655549766	12487	False	False	False
SVBP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.18501124	0.3083637311099531	12488	False	False	False
SVEP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.006477409	0.011334028139656071	12489	False	False	False
SVIL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013012816	0.026576341844710787	12490	False	False	False
SVIP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.032842863	0.06995831162063575	12491	False	False	False
SVOP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.023391036	0.04885356956748307	12492	False	False	False
SVOPL	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0013450612	0.0036477331943720686	12493	False	False	False
SWAP70	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008710465	0.018890046899426784	12494	False	False	False
SWI5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0171074	0.03295987493486191	12495	False	False	False
SWSAP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0016557634	0.0033871808233454925	12496	False	False	False
SYAP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0329996	0.07152162584679521	12497	False	False	False
SYBU	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.07576121	0.1452579468473163	12498	False	False	False
SYCE1	0.0	0	7	0	0	0	0.0	0.0	0	1.0	0.0015322247	0.0033871808233454925	12499	False	False	False
SYCE1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.10877035	0.19450234497133925	12500	False	False	False
SYCE2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0041008526	0.01068264721208963	12501	False	False	False
SYCE3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0004299114	0.0006513809275664409	12502	False	False	False
SYCP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.001002534	0.002214695153725899	12503	False	False	False
SYCP2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0018882756	0.003126628452318916	12504	False	False	False
SYCP2L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0002224832	0.0006513809275664409	12505	False	False	False
SYCP3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0009999519	0.002214695153725899	12506	False	False	False
SYDE1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.003499724	0.00716519020323085	12507	False	False	False
SYF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.05805926	0.1145127670661803	12508	False	False	False
SYK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00039499943	0.0011724856696195935	12509	False	False	False
SYMPK	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.032638464	0.07034914017717561	12510	False	False	False
SYN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.041851453	0.08285565398645128	12511	False	False	False
SYN2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.03769095	0.07438770192808755	12512	False	False	False
SYN3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.028995022	0.062141740489838455	12513	False	False	False
SYNC	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0070284572	0.01498176133402814	12514	False	False	False
SYNCRIP	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.051766813	0.10604481500781657	12515	False	False	False
SYNDIG1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.036103588	0.06917665450755602	12516	False	False	False
SYNDIG1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01457269	0.03152683689421574	12517	False	False	False
SYNE1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.035566036	0.06865554976550287	12518	False	False	False
SYNE2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02664546	0.05536737884314747	12519	False	False	False
SYNE3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0033820146	0.007556018759770714	12520	False	False	False
SYNE4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.003656543	0.00716519020323085	12521	False	False	False
SYNGAP1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0152853485	0.03269932256383533	12522	False	False	False
SYNGR1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.017293843	0.0385617509119333	12523	False	False	False
SYNGR2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.015660925	0.030484627410109433	12524	False	False	False
SYNGR3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.052617785	0.09770713913496613	12525	False	False	False
SYNGR4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.000808672	0.002214695153725899	12526	False	False	False
SYNJ1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.029279387	0.059015112037519545	12527	False	False	False
SYNJ2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0052664024	0.011334028139656071	12528	False	False	False
SYNJ2BP	0.0	0	15	0	0	0	0.0	0.0	0	1.0	0.014771625	0.03152683689421574	12529	False	False	False
SYNM	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.027870234	0.05914538822303283	12530	False	False	False
SYNPO	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0028297973	0.006644085461177697	12531	False	False	False
SYNPO2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0045272033	0.009770713913496612	12532	False	False	False
SYNPO2L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0036267233	0.008728504429390308	12533	False	False	False
SYNPR	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.02920327	0.06201146430432517	12534	False	False	False
SYP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.042381044	0.08441896821261073	12535	False	False	False
SYPL1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01709143	0.0341323606044815	12536	False	False	False
SYPL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00096568244	0.0020844189682126106	12537	False	False	False
SYS1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0155119905	0.031136008337675873	12538	False	False	False
SYT1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.12762631	0.2159979155810318	12539	False	False	False
SYT10	0.0	0	11	0	0	0	0.0	0.0	0	1.0	0.0017272782	0.0039082855653986455	12540	False	False	False
SYT11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.12889458	0.2367118290776446	12541	False	False	False
SYT12	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013898621	0.027488275143303802	12542	False	False	False
SYT13	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.06706008	0.12584679520583636	12543	False	False	False
SYT15	0.0	0	13	0	0	0	0.0	0.0	0	1.0	0.0006068554	0.001563314226159458	12544	False	False	False
SYT16	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.024626544	0.053152683689421575	12545	False	False	False
SYT17	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.024743918	0.04442417926003127	12546	False	False	False
SYT3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020346716	0.046117769671704015	12547	False	False	False
SYT4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.18383022	0.2862167795726941	12548	False	False	False
SYT6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019876828	0.041688379364252216	12549	False	False	False
SYT7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.034552824	0.0706096925482022	12550	False	False	False
SYT8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12551	False	False	False
SYT9	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00521058	0.01354872329338197	12552	False	False	False
SYTL2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.013688603	0.029442417926003127	12553	False	False	False
SYTL3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0018439736	0.004038561750911933	12554	False	False	False
SYTL4	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.0004129238	0.0014330380406461698	12555	False	False	False
SYTL5	0.0	0	12	0	0	0	0.0	0.0	0	1.0	0.0033013008	0.007686294945284002	12556	False	False	False
SYVN1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016520832	0.033741532047941634	12557	False	False	False
TAAR2	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.0	0.0	12558	False	False	False
TAB1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.009190215	0.020453361125586243	12559	False	False	False
TAB2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01800291	0.03804064616988015	12560	False	False	False
TAB3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020720059	0.042209484106305366	12561	False	False	False
TAC1	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.20282435	0.29455445544554454	12562	False	False	False
TAC3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025147252	0.04650859822824388	12563	False	False	False
TAC4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0011232182	0.002996352266805628	12564	False	False	False
TACC1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.025333576	0.055106826472120896	12565	False	False	False
TACC2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04052344	0.08311620635747785	12566	False	False	False
TACC3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0075269844	0.017196456487754037	12567	False	False	False
TACO1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.007992478	0.017587285044293903	12568	False	False	False
TACR1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0062094983	0.013418447107868681	12569	False	False	False
TACR2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0005359573	0.0009119332985930171	12570	False	False	False
TACR3	0.0	0	17	0	0	0	0.0	0.0	0	1.0	0.0032063315	0.00716519020323085	12571	False	False	False
TADA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.024498938	0.053152683689421575	12572	False	False	False
TADA2B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.027151924	0.0561490359562272	12573	False	False	False
TADA3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0493189	0.10226680562793121	12574	False	False	False
TAF1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01295005	0.028791036998436687	12575	False	False	False
TAF10	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09802439	0.17313705054715997	12576	False	False	False
TAF11	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.04424513	0.09067222511724857	12577	False	False	False
TAF12	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019559877	0.040385617509119336	12578	False	False	False
TAF13	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.046335705	0.09301719645648776	12579	False	False	False
TAF15	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.031263694	0.06448671182907764	12580	False	False	False
TAF1A	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00462099	0.009640437727983325	12581	False	False	False
TAF1B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00831182	0.019411151641479937	12582	False	False	False
TAF1C	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.020125609	0.040906722251172485	12583	False	False	False
TAF1D	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.045067236	0.08780614903595622	12584	False	False	False
TAF1L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00015005447	0.0003908285565398645	12585	False	False	False
TAF2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.019261258	0.04273058884835852	12586	False	False	False
TAF3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.005350013	0.012636789994788953	12587	False	False	False
TAF4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.011944931	0.023710265763418448	12588	False	False	False
TAF4B	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0012742033	0.0013027618551328818	12589	False	False	False
TAF5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.004773925	0.011073475768629494	12590	False	False	False
TAF6	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.01375167	0.02931214174048984	12591	False	False	False
TAF6L	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.008303651	0.019671704012506515	12592	False	False	False
TAF7	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0732066	0.13770192808754558	12593	False	False	False
TAF7L	0.0	0	16	0	0	0	0.0	0.0	0	1.0	0.00013288172	0.0002605523710265763	12594	False	False	False
TAF8	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0048779156	0.010943199583116207	12595	False	False	False
TAF9	0.0	0	18	0	0	0	0.0	0.0	0	1.0	0.06487055	0.12506513809275666	12596	False	False	False
TAF9B	0.0	0	4	0	0	0	0.0	0.0	0	1.0	0.010307071	0.022928608650338717	12597	False	False	False
TAFA1	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.016274627	0.03061490359562272	12598	False	False	False
TAFA2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.038641974	0.07803543512245961	12599	False	False	False
TAFA3	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0002761855	0.0003908285565398645	12600	False	False	False
TAFA4	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.00040843192	0.0010422094841063053	12601	False	False	False
TAFA5	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.09869806	0.19020323084940072	12602	False	False	False
TAGAP	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.0005544392	0.0011724856696195935	12603	False	False	False
TAGLN	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.010396318	0.022668056279312142	12604	False	False	False
TAGLN2	0.0	0	20	0	0	0	0.0	0.0	0	1.0	0.033837926	0.07438770192808755	12605	False	False	False
