gene	n_enhancers	n_core	n_regional_candidates	n_unsupported	n_supported_domains	regional_evidence_topk_sum	domain_diversity	complexity_score	screen_rank
ZNF35	17	0	0	17	0	0.0	0.0	0.0	13813
SLC22A24	20	0	0	20	0	0.0	0.0	0.0	13814
ADGRE2	18	0	0	18	0	0.0	0.0	0.0	13815
HS1BP3	20	0	0	20	0	0.0	0.0	0.0	13816
MRPS17	20	0	0	20	0	0.0	0.0	0.0	13817
TBX20	20	0	0	20	0	0.0	0.0	0.0	13818
ZNF705A	20	0	0	20	0	0.0	0.0	0.0	13819
TBRG4	20	0	0	20	0	0.0	0.0	0.0	13820
COPZ1	20	0	0	20	0	0.0	0.0	0.0	13821
NR2C2AP	20	0	0	20	0	0.0	0.0	0.0	13822
HSPA6	20	0	0	20	0	0.0	0.0	0.0	13823
HTD2	20	0	0	20	0	0.0	0.0	0.0	13824
KEL	20	0	0	20	0	0.0	0.0	0.0	13825
WAS	20	0	0	20	0	0.0	0.0	0.0	13826
DCUN1D3	18	0	0	18	0	0.0	0.0	0.0	13827
DQX1	20	0	0	20	0	0.0	0.0	0.0	13828
EIF3CL	16	0	0	16	0	0.0	0.0	0.0	13829
ABCA4	20	0	0	20	0	0.0	0.0	0.0	13830
CELA3B	20	0	0	20	0	0.0	0.0	0.0	13831
ATP6V0D2	20	0	0	20	0	0.0	0.0	0.0	13832
NDUFAF3	20	0	0	20	0	0.0	0.0	0.0	13833
KBTBD4	20	0	0	20	0	0.0	0.0	0.0	13834
PEX12	20	0	0	20	0	0.0	0.0	0.0	13835
POLE3	20	0	0	20	0	0.0	0.0	0.0	13836
CRACR2A	20	0	0	20	0	0.0	0.0	0.0	13837
PRAM1	20	0	0	20	0	0.0	0.0	0.0	13838
MUC15	17	0	0	17	0	0.0	0.0	0.0	13839
EFCAB9	20	0	0	20	0	0.0	0.0	0.0	13840
SF3B4	20	0	0	20	0	0.0	0.0	0.0	13841
ASB2	20	0	0	20	0	0.0	0.0	0.0	13842
METTL27	20	0	0	20	0	0.0	0.0	0.0	13843
BET1L	16	0	0	16	0	0.0	0.0	0.0	13844
ZNF672	16	0	0	16	0	0.0	0.0	0.0	13845
GPR174	4	0	0	4	0	0.0	0.0	0.0	13846
PANO1	20	0	0	20	0	0.0	0.0	0.0	13847
SEPTIN14	17	0	0	17	0	0.0	0.0	0.0	13848
HAPLN2	20	0	0	20	0	0.0	0.0	0.0	13849
S100G	17	0	0	17	0	0.0	0.0	0.0	13850
SNRPD3	20	0	0	20	0	0.0	0.0	0.0	13851
TLE6	20	0	0	20	0	0.0	0.0	0.0	13852
SLPI	20	0	0	20	0	0.0	0.0	0.0	13853
CLIC3	20	0	0	20	0	0.0	0.0	0.0	13854
MUC5B	20	0	0	20	0	0.0	0.0	0.0	13855
KRT16	20	0	0	20	0	0.0	0.0	0.0	13856
DMP1	20	0	0	20	0	0.0	0.0	0.0	13857
CD52	20	0	0	20	0	0.0	0.0	0.0	13858
SH2D7	20	0	0	20	0	0.0	0.0	0.0	13859
SRRT	20	0	0	20	0	0.0	0.0	0.0	13860
UBL7	20	0	0	20	0	0.0	0.0	0.0	13861
TNFRSF13B	20	0	0	20	0	0.0	0.0	0.0	13862
NOSIP	20	0	0	20	0	0.0	0.0	0.0	13863
U2AF1	17	0	0	17	0	0.0	0.0	0.0	13864
WFDC10B	16	0	0	16	0	0.0	0.0	0.0	13865
MYH3	20	0	0	20	0	0.0	0.0	0.0	13866
APOL1	20	0	0	20	0	0.0	0.0	0.0	13867
IL5	20	0	0	20	0	0.0	0.0	0.0	13868
MYBPC1	20	0	0	20	0	0.0	0.0	0.0	13869
SLC1A5	20	0	0	20	0	0.0	0.0	0.0	13870
ANKS4B	20	0	0	20	0	0.0	0.0	0.0	13871
ZSCAN31	20	0	0	20	0	0.0	0.0	0.0	13872
WDR24	20	0	0	20	0	0.0	0.0	0.0	13873
GHRL	20	0	0	20	0	0.0	0.0	0.0	13874
NUDT22	20	0	0	20	0	0.0	0.0	0.0	13875
OMA1	20	0	0	20	0	0.0	0.0	0.0	13876
SPINK4	20	0	0	20	0	0.0	0.0	0.0	13877
GMPPB	20	0	0	20	0	0.0	0.0	0.0	13878
GADD45GIP1	20	0	0	20	0	0.0	0.0	0.0	13879
RDH5	20	0	0	20	0	0.0	0.0	0.0	13880
RAD51C	19	0	0	19	0	0.0	0.0	0.0	13881
DHX37	20	0	0	20	0	0.0	0.0	0.0	13882
CILP2	20	0	0	20	0	0.0	0.0	0.0	13883
ZSCAN10	20	0	0	20	0	0.0	0.0	0.0	13884
LINC02218	20	0	0	20	0	0.0	0.0	0.0	13885
ENTHD1	20	0	0	20	0	0.0	0.0	0.0	13886
ST14	20	0	0	20	0	0.0	0.0	0.0	13887
ABCC3	20	0	0	20	0	0.0	0.0	0.0	13888
PCDHGA6	20	0	0	20	0	0.0	0.0	0.0	13889
LTB4R	20	0	0	20	0	0.0	0.0	0.0	13890
INSYN1	20	0	0	20	0	0.0	0.0	0.0	13891
CAPN11	20	0	0	20	0	0.0	0.0	0.0	13892
SPATC1	20	0	0	20	0	0.0	0.0	0.0	13893
ZNF57	20	0	0	20	0	0.0	0.0	0.0	13894
HSPB8	20	0	0	20	0	0.0	0.0	0.0	13895
FUT3	20	0	0	20	0	0.0	0.0	0.0	13896
SRL	20	0	0	20	0	0.0	0.0	0.0	13897
NLRP13	3	0	0	3	0	0.0	0.0	0.0	13898
TEX12	20	0	0	20	0	0.0	0.0	0.0	13899
BTN1A1	20	0	0	20	0	0.0	0.0	0.0	13900
SEC14L4	20	0	0	20	0	0.0	0.0	0.0	13901
SENP3	20	0	0	20	0	0.0	0.0	0.0	13902
ERVMER34-1	20	0	0	20	0	0.0	0.0	0.0	13903
PDCL	15	0	0	15	0	0.0	0.0	0.0	13904
C8orf33	12	0	0	12	0	0.0	0.0	0.0	13905
FAM53A	20	0	0	20	0	0.0	0.0	0.0	13906
HRH3	20	0	0	20	0	0.0	0.0	0.0	13907
IPO4	20	0	0	20	0	0.0	0.0	0.0	13908
TAAR2	18	0	0	18	0	0.0	0.0	0.0	13909
POLR3K	20	0	0	20	0	0.0	0.0	0.0	13910
ELF3	20	0	0	20	0	0.0	0.0	0.0	13911
DNLZ	20	0	0	20	0	0.0	0.0	0.0	13912
CEL	20	0	0	20	0	0.0	0.0	0.0	13913
C2orf68	20	0	0	20	0	0.0	0.0	0.0	13914
CYB5D1	20	0	0	20	0	0.0	0.0	0.0	13915
MRFAP1L1	20	0	0	20	0	0.0	0.0	0.0	13916
ZNF597	20	0	0	20	0	0.0	0.0	0.0	13917
NR2E1	20	0	0	20	0	0.0	0.0	0.0	13918
NPIPB2	20	0	0	20	0	0.0	0.0	0.0	13919
TMC1	20	0	0	20	0	0.0	0.0	0.0	13920
GDPD3	20	0	0	20	0	0.0	0.0	0.0	13921
RNASEH2C	20	0	0	20	0	0.0	0.0	0.0	13922
SIT1	20	0	0	20	0	0.0	0.0	0.0	13923
TAGLN	20	0	0	20	0	0.0	0.0	0.0	13924
DCDC2B	20	0	0	20	0	0.0	0.0	0.0	13925
ALDH3B1	20	0	0	20	0	0.0	0.0	0.0	13926
SLC22A31	20	0	0	20	0	0.0	0.0	0.0	13927
VHLL	20	0	0	20	0	0.0	0.0	0.0	13928
GSPT2	13	0	0	13	0	0.0	0.0	0.0	13929
SPSB3	20	0	0	20	0	0.0	0.0	0.0	13930
CNPY4	20	0	0	20	0	0.0	0.0	0.0	13931
MDFIC2	17	0	0	17	0	0.0	0.0	0.0	13932
CCDC71	20	0	0	20	0	0.0	0.0	0.0	13933
CIDEB	20	0	0	20	0	0.0	0.0	0.0	13934
POLR1E	20	0	0	20	0	0.0	0.0	0.0	13935
NUTM2G	12	0	0	12	0	0.0	0.0	0.0	13936
DSC1	17	0	0	17	0	0.0	0.0	0.0	13937
CATSPER1	20	0	0	20	0	0.0	0.0	0.0	13938
ZBTB3	20	0	0	20	0	0.0	0.0	0.0	13939
CD3G	20	0	0	20	0	0.0	0.0	0.0	13940
CYP21A2	20	0	0	20	0	0.0	0.0	0.0	13941
GJA10	20	0	0	20	0	0.0	0.0	0.0	13942
AKT1S1	20	0	0	20	0	0.0	0.0	0.0	13943
RUVBL2	20	0	0	20	0	0.0	0.0	0.0	13944
PRND	20	0	0	20	0	0.0	0.0	0.0	13945
NKAPL	20	0	0	20	0	0.0	0.0	0.0	13946
ASCL4	20	0	0	20	0	0.0	0.0	0.0	13947
ERVH48-1	20	0	0	20	0	0.0	0.0	0.0	13948
GJB1	20	0	0	20	0	0.0	0.0	0.0	13949
ITGB1BP2	18	0	0	18	0	0.0	0.0	0.0	13950
FKBP6	20	0	0	20	0	0.0	0.0	0.0	13951
GJC3	18	0	0	18	0	0.0	0.0	0.0	13952
XIRP1	20	0	0	20	0	0.0	0.0	0.0	13953
TM4SF4	20	0	0	20	0	0.0	0.0	0.0	13954
HCAR1	20	0	0	20	0	0.0	0.0	0.0	13955
FAM83B	19	0	0	19	0	0.0	0.0	0.0	13956
RAB4B	20	0	0	20	0	0.0	0.0	0.0	13957
ZNF707	20	0	0	20	0	0.0	0.0	0.0	13958
ACP2	20	0	0	20	0	0.0	0.0	0.0	13959
PRAP1	20	0	0	20	0	0.0	0.0	0.0	13960
CCDC69	20	0	0	20	0	0.0	0.0	0.0	13961
OR10K1	7	0	0	7	0	0.0	0.0	0.0	13962
ZNF831	20	0	0	20	0	0.0	0.0	0.0	13963
PDE6C	20	0	0	20	0	0.0	0.0	0.0	13964
MB	20	0	0	20	0	0.0	0.0	0.0	13965
PCDHGB3	20	0	0	20	0	0.0	0.0	0.0	13966
BCL2L10	20	0	0	20	0	0.0	0.0	0.0	13967
BMF	20	0	0	20	0	0.0	0.0	0.0	13968
KRTAP5-11	20	0	0	20	0	0.0	0.0	0.0	13969
LRRC37A2	3	0	0	3	0	0.0	0.0	0.0	13970
TULP2	20	0	0	20	0	0.0	0.0	0.0	13971
EXOC3L1	20	0	0	20	0	0.0	0.0	0.0	13972
MEI1	20	0	0	20	0	0.0	0.0	0.0	13973
B3GNT8	20	0	0	20	0	0.0	0.0	0.0	13974
CCDC187	20	0	0	20	0	0.0	0.0	0.0	13975
C16orf78	20	0	0	20	0	0.0	0.0	0.0	13976
RHOXF1	20	0	0	20	0	0.0	0.0	0.0	13977
RAG1	20	0	0	20	0	0.0	0.0	0.0	13978
SLC35C1	20	0	0	20	0	0.0	0.0	0.0	13979
TNFAIP8L1	20	0	0	20	0	0.0	0.0	0.0	13980
RELA	20	0	0	20	0	0.0	0.0	0.0	13981
CCDC110	20	0	0	20	0	0.0	0.0	0.0	13982
SPDEF	20	0	0	20	0	0.0	0.0	0.0	13983
THAP7	20	0	0	20	0	0.0	0.0	0.0	13984
GPHB5	20	0	0	20	0	0.0	0.0	0.0	13985
ZNF865	20	0	0	20	0	0.0	0.0	0.0	13986
DOK3	20	0	0	20	0	0.0	0.0	0.0	13987
POP4	20	0	0	20	0	0.0	0.0	0.0	13988
MATN4	20	0	0	20	0	0.0	0.0	0.0	13989
CNBP	20	0	0	20	0	0.0	0.0	0.0	13990
CDC42EP2	20	0	0	20	0	0.0	0.0	0.0	13991
NRAP	20	0	0	20	0	0.0	0.0	0.0	13992
RCN3	20	0	0	20	0	0.0	0.0	0.0	13993
SHARPIN	20	0	0	20	0	0.0	0.0	0.0	13994
MYH2	20	0	0	20	0	0.0	0.0	0.0	13995
SLC28A3	20	0	0	20	0	0.0	0.0	0.0	13996
ZNF646	20	0	0	20	0	0.0	0.0	0.0	13997
TWF2	20	0	0	20	0	0.0	0.0	0.0	13998
ZNF414	20	0	0	20	0	0.0	0.0	0.0	13999
SPATA2	20	0	0	20	0	0.0	0.0	0.0	14000
HIRIP3	20	0	0	20	0	0.0	0.0	0.0	14001
MRPL24	20	0	0	20	0	0.0	0.0	0.0	14002
MAPK7	20	0	0	20	0	0.0	0.0	0.0	14003
FBXO24	20	0	0	20	0	0.0	0.0	0.0	14004
PRR19	20	0	0	20	0	0.0	0.0	0.0	14005
CIDEA	20	0	0	20	0	0.0	0.0	0.0	14006
MRPS33	20	0	0	20	0	0.0	0.0	0.0	14007
A1CF	20	0	0	20	0	0.0	0.0	0.0	14008
OTOA	20	0	0	20	0	0.0	0.0	0.0	14009
LBP	20	0	0	20	0	0.0	0.0	0.0	14010
VCX3A	11	0	0	11	0	0.0	0.0	0.0	14011
CCL28	19	0	0	19	0	0.0	0.0	0.0	14012
RAB42	20	0	0	20	0	0.0	0.0	0.0	14013
WFDC3	20	0	0	20	0	0.0	0.0	0.0	14014
DCST1	20	0	0	20	0	0.0	0.0	0.0	14015
IRX6	20	0	0	20	0	0.0	0.0	0.0	14016
IFIT1	20	0	0	20	0	0.0	0.0	0.0	14017
CNR2	20	0	0	20	0	0.0	0.0	0.0	14018
ULBP1	20	0	0	20	0	0.0	0.0	0.0	14019
HSPB9	20	0	0	20	0	0.0	0.0	0.0	14020
XG	20	0	0	20	0	0.0	0.0	0.0	14021
GRXCR1	20	0	0	20	0	0.0	0.0	0.0	14022
MAP1S	20	0	0	20	0	0.0	0.0	0.0	14023
ERAS	20	0	0	20	0	0.0	0.0	0.0	14024
LY6G6D	20	0	0	20	0	0.0	0.0	0.0	14025
SF3A2	20	0	0	20	0	0.0	0.0	0.0	14026
NLRP7	17	0	0	17	0	0.0	0.0	0.0	14027
CBY3	20	0	0	20	0	0.0	0.0	0.0	14028
ZNF513	20	0	0	20	0	0.0	0.0	0.0	14029
SLC17A9	20	0	0	20	0	0.0	0.0	0.0	14030
RBP7	20	0	0	20	0	0.0	0.0	0.0	14031
ERVFRD-1	20	0	0	20	0	0.0	0.0	0.0	14032
FAM72A	18	0	0	18	0	0.0	0.0	0.0	14033
C12orf54	6	0	0	6	0	0.0	0.0	0.0	14034
SLC35A4	15	0	0	15	0	0.0	0.0	0.0	14035
TOR1A	20	0	0	20	0	0.0	0.0	0.0	14036
TAX1BP3	20	0	0	20	0	0.0	0.0	0.0	14037
GAR1	16	0	0	16	0	0.0	0.0	0.0	14038
TJP3	20	0	0	20	0	0.0	0.0	0.0	14039
RS1	16	0	0	16	0	0.0	0.0	0.0	14040
LEAP2	20	0	0	20	0	0.0	0.0	0.0	14041
TRIM40	20	0	0	20	0	0.0	0.0	0.0	14042
LTBP2	20	0	0	20	0	0.0	0.0	0.0	14043
UGT2B7	17	0	0	17	0	0.0	0.0	0.0	14044
LRRC8E	20	0	0	20	0	0.0	0.0	0.0	14045
PCDHGA1	20	0	0	20	0	0.0	0.0	0.0	14046
PROZ	20	0	0	20	0	0.0	0.0	0.0	14047
CLEC18C	15	0	0	15	0	0.0	0.0	0.0	14048
TWNK	20	0	0	20	0	0.0	0.0	0.0	14049
CLCF1	20	0	0	20	0	0.0	0.0	0.0	14050
FUZ	20	0	0	20	0	0.0	0.0	0.0	14051
POLR2J2	5	0	0	5	0	0.0	0.0	0.0	14052
KHDC3L	20	0	0	20	0	0.0	0.0	0.0	14053
ACKR2	20	0	0	20	0	0.0	0.0	0.0	14054
MYOCOS	20	0	0	20	0	0.0	0.0	0.0	14055
KLK14	20	0	0	20	0	0.0	0.0	0.0	14056
PROCA1	20	0	0	20	0	0.0	0.0	0.0	14057
TIGD6	20	0	0	20	0	0.0	0.0	0.0	14058
MED22	20	0	0	20	0	0.0	0.0	0.0	14059
PRR15	20	0	0	20	0	0.0	0.0	0.0	14060
GALP	20	0	0	20	0	0.0	0.0	0.0	14061
GDPGP1	20	0	0	20	0	0.0	0.0	0.0	14062
TARS2	20	0	0	20	0	0.0	0.0	0.0	14063
KXD1	20	0	0	20	0	0.0	0.0	0.0	14064
GDF9	20	0	0	20	0	0.0	0.0	0.0	14065
SLC37A4	20	0	0	20	0	0.0	0.0	0.0	14066
ZNF24	20	0	0	20	0	0.0	0.0	0.0	14067
COQ10A	20	0	0	20	0	0.0	0.0	0.0	14068
KRT12	20	0	0	20	0	0.0	0.0	0.0	14069
ABHD1	20	0	0	20	0	0.0	0.0	0.0	14070
ELOF1	20	0	0	20	0	0.0	0.0	0.0	14071
KRTAP3-2	20	0	0	20	0	0.0	0.0	0.0	14072
CTU2	20	0	0	20	0	0.0	0.0	0.0	14073
PCDHGB1	20	0	0	20	0	0.0	0.0	0.0	14074
ADGRF1	20	0	0	20	0	0.0	0.0	0.0	14075
TICAM1	20	0	0	20	0	0.0	0.0	0.0	14076
PRSS2	20	0	0	20	0	0.0	0.0	0.0	14077
FETUB	20	0	0	20	0	0.0	0.0	0.0	14078
CIDEC	20	0	0	20	0	0.0	0.0	0.0	14079
LCN2	20	0	0	20	0	0.0	0.0	0.0	14080
GUCA1C	20	0	0	20	0	0.0	0.0	0.0	14081
TMEM69	20	0	0	20	0	0.0	0.0	0.0	14082
PSMB8	20	0	0	20	0	0.0	0.0	0.0	14083
ZNF579	20	0	0	20	0	0.0	0.0	0.0	14084
PSME1	20	0	0	20	0	0.0	0.0	0.0	14085
FBXW9	20	0	0	20	0	0.0	0.0	0.0	14086
ASB6	20	0	0	20	0	0.0	0.0	0.0	14087
ALOX15	20	0	0	20	0	0.0	0.0	0.0	14088
TUSC2	20	0	0	20	0	0.0	0.0	0.0	14089
EPGN	20	0	0	20	0	0.0	0.0	0.0	14090
PLEKHN1	20	0	0	20	0	0.0	0.0	0.0	14091
ASPRV1	20	0	0	20	0	0.0	0.0	0.0	14092
USP1	20	0	0	20	0	0.0	0.0	0.0	14093
SLC35G6	20	0	0	20	0	0.0	0.0	0.0	14094
GNLY	20	0	0	20	0	0.0	0.0	0.0	14095
ZSCAN4	20	0	0	20	0	0.0	0.0	0.0	14096
GPR62	20	0	0	20	0	0.0	0.0	0.0	14097
PROP1	18	0	0	18	0	0.0	0.0	0.0	14098
PPEF2	17	0	0	17	0	0.0	0.0	0.0	14099
SLC34A2	20	0	0	20	0	0.0	0.0	0.0	14100
PNMA8C	20	0	0	20	0	0.0	0.0	0.0	14101
CDC42BPG	20	0	0	20	0	0.0	0.0	0.0	14102
ZACN	20	0	0	20	0	0.0	0.0	0.0	14103
VRTN	20	0	0	20	0	0.0	0.0	0.0	14104
FOXA3	20	0	0	20	0	0.0	0.0	0.0	14105
SLC25A10	20	0	0	20	0	0.0	0.0	0.0	14106
KLF16	20	0	0	20	0	0.0	0.0	0.0	14107
RRAD	20	0	0	20	0	0.0	0.0	0.0	14108
MMP10	16	0	0	16	0	0.0	0.0	0.0	14109
OAS3	20	0	0	20	0	0.0	0.0	0.0	14110
CST7	20	0	0	20	0	0.0	0.0	0.0	14111
PPBP	20	0	0	20	0	0.0	0.0	0.0	14112
PATL2	18	0	0	18	0	0.0	0.0	0.0	14113
CCN6	20	0	0	20	0	0.0	0.0	0.0	14114
NOBOX	13	0	0	13	0	0.0	0.0	0.0	14115
OR2G6	1	0	0	1	0	0.0	0.0	0.0	14116
TTLL8	20	0	0	20	0	0.0	0.0	0.0	14117
ZFPM1	20	0	0	20	0	0.0	0.0	0.0	14118
FASTKD5	20	0	0	20	0	0.0	0.0	0.0	14119
ZBTB7B	20	0	0	20	0	0.0	0.0	0.0	14120
ATP8B3	20	0	0	20	0	0.0	0.0	0.0	14121
KREMEN2	20	0	0	20	0	0.0	0.0	0.0	14122
DHH	20	0	0	20	0	0.0	0.0	0.0	14123
FAM83E	20	0	0	20	0	0.0	0.0	0.0	14124
RPGRIP1	19	0	0	19	0	0.0	0.0	0.0	14125
CYP2A13	9	0	0	9	0	0.0	0.0	0.0	14126
SPAG4	20	0	0	20	0	0.0	0.0	0.0	14127
ACSM5	20	0	0	20	0	0.0	0.0	0.0	14128
ZAN	20	0	0	20	0	0.0	0.0	0.0	14129
SERPINB10	19	0	0	19	0	0.0	0.0	0.0	14130
CREB3L3	20	0	0	20	0	0.0	0.0	0.0	14131
KLF17	20	0	0	20	0	0.0	0.0	0.0	14132
TRIP10	20	0	0	20	0	0.0	0.0	0.0	14133
MRPL54	20	0	0	20	0	0.0	0.0	0.0	14134
SLC15A3	20	0	0	20	0	0.0	0.0	0.0	14135
NABP2	20	0	0	20	0	0.0	0.0	0.0	14136
S100P	20	0	0	20	0	0.0	0.0	0.0	14137
FNDC8	20	0	0	20	0	0.0	0.0	0.0	14138
RNF181	20	0	0	20	0	0.0	0.0	0.0	14139
MRAP	20	0	0	20	0	0.0	0.0	0.0	14140
CSTF2T	20	0	0	20	0	0.0	0.0	0.0	14141
KIAA1210	19	0	0	19	0	0.0	0.0	0.0	14142
CCDC117	20	0	0	20	0	0.0	0.0	0.0	14143
DSG3	17	0	0	17	0	0.0	0.0	0.0	14144
GNA15	20	0	0	20	0	0.0	0.0	0.0	14145
NELFE	20	0	0	20	0	0.0	0.0	0.0	14146
INO80B	20	0	0	20	0	0.0	0.0	0.0	14147
ZNF620	20	0	0	20	0	0.0	0.0	0.0	14148
ANO1	20	0	0	20	0	0.0	0.0	0.0	14149
FCN1	20	0	0	20	0	0.0	0.0	0.0	14150
TAC4	20	0	0	20	0	0.0	0.0	0.0	14151
POLRMT	20	0	0	20	0	0.0	0.0	0.0	14152
ALOX15B	20	0	0	20	0	0.0	0.0	0.0	14153
PYURF	14	0	0	14	0	0.0	0.0	0.0	14154
ARMC7	20	0	0	20	0	0.0	0.0	0.0	14155
PROX2	20	0	0	20	0	0.0	0.0	0.0	14156
BHLHA9	20	0	0	20	0	0.0	0.0	0.0	14157
PDZD11	20	0	0	20	0	0.0	0.0	0.0	14158
CYP3A4	12	0	0	12	0	0.0	0.0	0.0	14159
CYP4F3	15	0	0	15	0	0.0	0.0	0.0	14160
ZNF580	20	0	0	20	0	0.0	0.0	0.0	14161
MAS1	20	0	0	20	0	0.0	0.0	0.0	14162
CLCN1	20	0	0	20	0	0.0	0.0	0.0	14163
TCEANC	20	0	0	20	0	0.0	0.0	0.0	14164
BCDIN3D	20	0	0	20	0	0.0	0.0	0.0	14165
ZNF629	20	0	0	20	0	0.0	0.0	0.0	14166
C12orf50	20	0	0	20	0	0.0	0.0	0.0	14167
CCDC168	20	0	0	20	0	0.0	0.0	0.0	14168
ERP27	19	0	0	19	0	0.0	0.0	0.0	14169
PCIF1	20	0	0	20	0	0.0	0.0	0.0	14170
TMEM256	20	0	0	20	0	0.0	0.0	0.0	14171
KCNJ15	20	0	0	20	0	0.0	0.0	0.0	14172
MED16	20	0	0	20	0	0.0	0.0	0.0	14173
LYZL1	20	0	0	20	0	0.0	0.0	0.0	14174
FAM221B	20	0	0	20	0	0.0	0.0	0.0	14175
PCDHGB2	20	0	0	20	0	0.0	0.0	0.0	14176
WNT11	20	0	0	20	0	0.0	0.0	0.0	14177
TMEM203	20	0	0	20	0	0.0	0.0	0.0	14178
KCNE2	20	0	0	20	0	0.0	0.0	0.0	14179
LCN12	20	0	0	20	0	0.0	0.0	0.0	14180
ATF5	20	0	0	20	0	0.0	0.0	0.0	14181
ANKRD40	20	0	0	20	0	0.0	0.0	0.0	14182
YIF1B	20	0	0	20	0	0.0	0.0	0.0	14183
NPC1L1	20	0	0	20	0	0.0	0.0	0.0	14184
RBM43	20	0	0	20	0	0.0	0.0	0.0	14185
CEACAM18	20	0	0	20	0	0.0	0.0	0.0	14186
C4orf51	20	0	0	20	0	0.0	0.0	0.0	14187
ZNF383	13	0	0	13	0	0.0	0.0	0.0	14188
SLC2A2	20	0	0	20	0	0.0	0.0	0.0	14189
PTRHD1	20	0	0	20	0	0.0	0.0	0.0	14190
GML	20	0	0	20	0	0.0	0.0	0.0	14191
OR4D10	20	0	0	20	0	0.0	0.0	0.0	14192
PAF1	20	0	0	20	0	0.0	0.0	0.0	14193
CCDC78	20	0	0	20	0	0.0	0.0	0.0	14194
NLRP5	16	0	0	16	0	0.0	0.0	0.0	14195
TMEM119	20	0	0	20	0	0.0	0.0	0.0	14196
ZNF397	20	0	0	20	0	0.0	0.0	0.0	14197
RPA4	11	0	0	11	0	0.0	0.0	0.0	14198
THOC6	20	0	0	20	0	0.0	0.0	0.0	14199
SSX3	3	0	0	3	0	0.0	0.0	0.0	14200
TNNI2	20	0	0	20	0	0.0	0.0	0.0	14201
S100A2	20	0	0	20	0	0.0	0.0	0.0	14202
GSTA2	18	0	0	18	0	0.0	0.0	0.0	14203
MMP23B	20	0	0	20	0	0.0	0.0	0.0	14204
B3GNT9	20	0	0	20	0	0.0	0.0	0.0	14205
ANGPTL6	20	0	0	20	0	0.0	0.0	0.0	14206
FSCN2	20	0	0	20	0	0.0	0.0	0.0	14207
SLC44A4	20	0	0	20	0	0.0	0.0	0.0	14208
RESP18	20	0	0	20	0	0.0	0.0	0.0	14209
CCL25	20	0	0	20	0	0.0	0.0	0.0	14210
PLEKHS1	20	0	0	20	0	0.0	0.0	0.0	14211
SLC22A18	20	0	0	20	0	0.0	0.0	0.0	14212
BRDT	20	0	0	20	0	0.0	0.0	0.0	14213
TRIM28	13	0	0	13	0	0.0	0.0	0.0	14214
KCNS1	20	0	0	20	0	0.0	0.0	0.0	14215
C19orf67	20	0	0	20	0	0.0	0.0	0.0	14216
DNMT3L	13	0	0	13	0	0.0	0.0	0.0	14217
RABGGTA	20	0	0	20	0	0.0	0.0	0.0	14218
LILRB3	20	0	0	20	0	0.0	0.0	0.0	14219
PCGF1	20	0	0	20	0	0.0	0.0	0.0	14220
HSD17B1	20	0	0	20	0	0.0	0.0	0.0	14221
ASIC3	20	0	0	20	0	0.0	0.0	0.0	14222
TULP1	20	0	0	20	0	0.0	0.0	0.0	14223
WDR18	20	0	0	20	0	0.0	0.0	0.0	14224
FOLR3	20	0	0	20	0	0.0	0.0	0.0	14225
SMPD2	20	0	0	20	0	0.0	0.0	0.0	14226
ZNF835	20	0	0	20	0	0.0	0.0	0.0	14227
AAAS	20	0	0	20	0	0.0	0.0	0.0	14228
STX4	20	0	0	20	0	0.0	0.0	0.0	14229
PLAC8	14	0	0	14	0	0.0	0.0	0.0	14230
TMEM221	20	0	0	20	0	0.0	0.0	0.0	14231
SLFN13	16	0	0	16	0	0.0	0.0	0.0	14232
COL8A2	20	0	0	20	0	0.0	0.0	0.0	14233
INSL3	20	0	0	20	0	0.0	0.0	0.0	14234
SYNGR4	20	0	0	20	0	0.0	0.0	0.0	14235
PPP1R14D	20	0	0	20	0	0.0	0.0	0.0	14236
FBP1	20	0	0	20	0	0.0	0.0	0.0	14237
ARMS2	20	0	0	20	0	0.0	0.0	0.0	14238
CLIC6	20	0	0	20	0	0.0	0.0	0.0	14239
ZNF784	20	0	0	20	0	0.0	0.0	0.0	14240
USP17L2	2	0	0	2	0	0.0	0.0	0.0	14241
SUV39H1	20	0	0	20	0	0.0	0.0	0.0	14242
ROM1	20	0	0	20	0	0.0	0.0	0.0	14243
BCL2A1	20	0	0	20	0	0.0	0.0	0.0	14244
TLR9	20	0	0	20	0	0.0	0.0	0.0	14245
SMIM6	20	0	0	20	0	0.0	0.0	0.0	14246
SSR2	20	0	0	20	0	0.0	0.0	0.0	14247
UGT3A2	19	0	0	19	0	0.0	0.0	0.0	14248
DYRK1B	11	0	0	11	0	0.0	0.0	0.0	14249
PKD2L1	20	0	0	20	0	0.0	0.0	0.0	14250
KCNG4	20	0	0	20	0	0.0	0.0	0.0	14251
LYZL4	20	0	0	20	0	0.0	0.0	0.0	14252
TSSC4	20	0	0	20	0	0.0	0.0	0.0	14253
MOCS3	20	0	0	20	0	0.0	0.0	0.0	14254
NPIPB9	13	0	0	13	0	0.0	0.0	0.0	14255
AIPL1	20	0	0	20	0	0.0	0.0	0.0	14256
RILP	20	0	0	20	0	0.0	0.0	0.0	14257
GJB3	20	0	0	20	0	0.0	0.0	0.0	14258
CACNA2D4	20	0	0	20	0	0.0	0.0	0.0	14259
CITED4	20	0	0	20	0	0.0	0.0	0.0	14260
PGC	20	0	0	20	0	0.0	0.0	0.0	14261
